Priority,Practice Name,Trading Name,City,State,Phone,Phone Check,Phone Note,Owner / Decision Maker,Owner Title,Email,Email Check,Email Type,Mail Host,Email Note,Email Source,Website,Address,ZIP,Practice Type,Record Type,Target Tier,Google Rating,Locations On Phone,Record Updated,Record Freshness,Source - Registry,Source - Website,Source - Google Maps,Source - Email Found On,Data Flag,NPI,Called,Outcome,Follow Up
D,Dr Lindgren,,Essex Junction,VT,,NO PHONE,no number on record,,,,,,,,,,7 Carmichael St,,Orthodontist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Dr+Lindgren/data=!4m7!3m6!1s0x4cca779e823fdc75:0x269faba5ef2b4954!8m2!3d44.5082796!4d-73.0837441!16s%2Fg%2F11fmfzn3h_!19sChIJddw_gp53ykwRVEkr76WrnyY,,,,,,
D,Essex Physical Therapy,,Essex Junction,VT,(802) 878-9572,VALID,area code matches VT; confirmed by 2 independent sources,,,office@eptvt.com,DELIVERABLE,Role account,Microsoft 365,domain accepts mail (MX present),Practice website,https://www.eptvt.com/,1 Market Pl #33,,Physical therapist,Google Maps listing,Maps-sourced,,1,,,,https://www.eptvt.com/,https://www.google.com/maps/place/Essex+Physical+Therapy/data=!4m7!3m6!1s0x4cca774bec101bc3:0x896bd5079080abf0!8m2!3d44.5060373!4d-73.1336289!16s%2Fg%2F1thn53yx!19sChIJwxsQ7Et3ykwR8KuAkAfVa4k,https://www.eptvt.com/,,,,,
D,JP's Restaurant & Deli,,Essex Junction,VT,(802) 288-8099,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.jpsrestaurantanddeli.com/,39 River Rd,,Diner,Google Maps listing,Maps-sourced,,1,,,,http://www.jpsrestaurantanddeli.com/,https://www.google.com/maps/place/JP%27s+Restaurant+%26+Deli/data=!4m7!3m6!1s0x4cca7827a34c7e2b:0xadb70a8a88e52c61!8m2!3d44.4836819!4d-73.0844433!16s%2Fg%2F1tffnzgf!19sChIJK35Moyd4ykwRYSzliIoKt60,,,,,,
D,Associates in Orthodontics,,Middlebury,VT,(802) 388-2222,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.vtbraces.com/,170 Middle Rd N,,Orthodontist,Google Maps listing,Maps-sourced,,1,,,,http://www.vtbraces.com/,https://www.google.com/maps/place/Associates+in+Orthodontics/data=!4m7!3m6!1s0x4cb55ce1e9d42c11:0x30e1c77a37f44eb2!8m2!3d44.0009783!4d-73.1568436!16s%2Fg%2F1ts1m75p!19sChIJESzU6eFctUwRsk70N3rH4TA,,,,,,
D,Champlain Endodontics,,Middlebury,VT,(802) 768-9154,VALID,area code matches VT,,,,,,,,,,1330 Exchange St,,Endodontist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Champlain+Endodontics/data=!4m7!3m6!1s0x4cb55d1d71f9709d:0x87c4cd08b55641b9!8m2!3d44.0354439!4d-73.165186!16s%2Fg%2F11lg09k1hz!19sChIJnXD5cR1dtUwRuUFWtQjNxIc,,,,,,
D,Maple View Oral and Maxillofacial Surgery,,Middlebury,VT,(802) 388-6344,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://www.mapleviewoms.com/,58 Court St,,Oral surgeon,Google Maps listing,Maps-sourced,,1,,,,https://www.mapleviewoms.com/,https://www.google.com/maps/place/Maple+View+Oral+and+Maxillofacial+Surgery/data=!4m7!3m6!1s0x4cb55d1cff4c106d:0xaa6e334af2e7f03b!8m2!3d44.0094405!4d-73.163091!16s%2Fg%2F1tkktgjg!19sChIJbRBM_xxdtUwRO_Dn8kozbqo,,,,,,
D,Middlebury Pediatric Dentistry,,Middlebury,VT,(802) 388-0909,VALID,area code matches VT; confirmed by 2 independent sources,,,frontdesk@middleburypediatricdentistry.com,DELIVERABLE,Role account,Google Workspace,domain accepts mail (MX present),Practice website,http://www.middleburypediatricdentistry.com/,132 S Village Green,,Pediatric dentist,Google Maps listing,Maps-sourced,,1,,,,http://www.middleburypediatricdentistry.com/,https://www.google.com/maps/place/Middlebury+Pediatric+Dentistry/data=!4m7!3m6!1s0x4cb55ce0f549cb39:0x4aa92ebd67c721b9!8m2!3d44.0041834!4d-73.1586453!16s%2Fg%2F11g7p0yhnz!19sChIJOctJ9eBctUwRuSHHZ70uqUo,https://middleburypediatricdentistry.com/,,,,,
D,Saltzman Brian L DDS,,Middlebury,VT,(802) 388-7045,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://www.saltzmandental.com/,11 Court St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,https://www.saltzmandental.com/,https://www.google.com/maps/place/Saltzman+Brian+L+DDS/data=!4m7!3m6!1s0x4cb55d04c71ba8cb:0xb410dc1a31d9a775!8m2!3d44.0132043!4d-73.1649126!16s%2Fg%2F1vhlxst1!19sChIJy6gbxwRdtUwRdafZMRrcELQ,,,,,,
D,Vergennes DDS,,Middlebury,VT,(802) 877-2110,VALID,area code matches VT; confirmed by 2 independent sources,,,vergennesdds@gmail.com,DELIVERABLE,Free mailbox,Google Workspace,domain accepts mail (MX present),Practice website,https://www.vergennesdds.com/,46 New Haven Rd,,Dentist,Google Maps listing,Maps-sourced,,1,,,,https://www.vergennesdds.com/,https://www.google.com/maps/place/Vergennes+DDS/data=!4m7!3m6!1s0x4cca9d87298a4d01:0x8ef9da417da8fb48!8m2!3d44.1645202!4d-73.2443923!16s%2Fg%2F1td4jr7t!19sChIJAU2KKYedykwRSPuofUHa-Y4,https://www.vergennesdds.com/,CHECK - likely typo in the practice's own filing,,,,
D,3D Dental & Orthodontics,,Montpelier,VT,(802) 223-2606,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://www.3ddentalk.com/,174 Elm St,,Dental clinic,Google Maps listing,Maps-sourced,,1,,,,https://www.3ddentalk.com/,https://www.google.com/maps/place/3D+Dental+%26+Orthodontics/data=!4m7!3m6!1s0x4cb5a77496ba79e5:0x601c8a4c88253e74!8m2!3d44.264279!4d-72.5722599!16s%2Fg%2F11vwmzw6rp!19sChIJ5Xm6lnSntUwRdD4liEyKHGA,,,,,,
D,Mysterious Montpelier Molar,,Montpelier,VT,,NO PHONE,no number on record,,,hello@vermontpublic.org,DELIVERABLE,Role account,Microsoft 365,domain accepts mail (MX present),Practice website,https://www.vermontpublic.org/podcast/brave-little-state/2024-05-09/the-case-of-the-mysterious-montpelier-molar,55 E State St,,Historical landmark,Google Maps listing,Maps-sourced,,1,,,,https://www.vermontpublic.org/podcast/brave-little-state/2024-05-09/the-case-of-the-mysterious-montpelier-molar,https://www.google.com/maps/place/Mysterious+Montpelier+Molar/data=!4m7!3m6!1s0x4cb5a70026325b61:0xdcf5731cd8f4b770!8m2!3d44.258995!4d-72.5725348!16s%2Fg%2F11w_v8d_dx!19sChIJYVsyJgCntUwRcLf02Bxz9dw,https://www.vermontpublic.org/podcast/brave-little-state/2024-05-09/the-case-of-the-mysterious-montpelier-molar,,,,,
D,Blasius Jeff DDS,,Newport,VT,(802) 334-7945,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.vtbraces.com/,338 Highland Ave #3,,Dentist,Google Maps listing,Maps-sourced,,1,,,,http://www.vtbraces.com/,https://www.google.com/maps/place/Blasius+Jeff+DDS/data=!4m7!3m6!1s0x4cb6718f753b8277:0xdc3a85d3995c787c!8m2!3d44.9336582!4d-72.2227408!16s%2Fg%2F12602n99n!19sChIJd4I7dY9xtkwRfHhcmdOFOtw,,,,,,
D,Dr. Brandon Vanasse DMD,,Newport,VT,(802) 766-4711,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://doctor.webmd.com/doctor/brandon-vanasse-720e0c46-36a1-49fd-b95b-1cb070209b40-overview,296 Main St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,https://doctor.webmd.com/doctor/brandon-vanasse-720e0c46-36a1-49fd-b95b-1cb070209b40-overview,https://www.google.com/maps/place/Dr.+Brandon+Vanasse+DMD/data=!4m7!3m6!1s0x4cb66fe24aada181:0x32ad31f538ff2266!8m2!3d44.9504302!4d-72.1325785!16s%2Fg%2F1t_wnz32!19sChIJgaGtSuJvtkwRZiL_OPUxrTI,,,,,,
D,Grover Ruchi DDS,,Newport,VT,,NO PHONE,no number on record,,,,,,,,,,494 Highland Ave #1,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Grover+Ruchi+DDS/data=!4m7!3m6!1s0x4cb67188b3a42e1b:0x583fe3e664878d68!8m2!3d44.933785!4d-72.2261188!16s%2Fg%2F1262y4qvk!19sChIJGy6ks4hxtkwRaI2HZObjP1g,,,,,,
D,Lajoie Richard D DDS,,Newport,VT,(802) 334-2600,VALID,area code matches VT,,,,,,,,,,212 Prouty Dr,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Lajoie+Richard+D+DDS/data=!4m7!3m6!1s0x4cb671e3c2dfbd4b:0xe09f0ecfaecd54c8!8m2!3d44.954249!4d-72.200171!16s%2Fg%2F1thl50nh!19sChIJS73fwuNxtkwRyFTNrs8On-A,,,,,,
D,Orleans Dental Center,,Newport,VT,(802) 754-6973,VALID,area code matches VT; confirmed by 2 independent sources,,,info@nchcvt.org,DELIVERABLE,Role account,Google Workspace,domain accepts mail (MX present),Practice website,https://www.nchcvt.org/locations-providers/orleans-dental-center/,11 Union St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,https://www.nchcvt.org/locations-providers/orleans-dental-center/,https://www.google.com/maps/place/Orleans+Dental+Center/data=!4m7!3m6!1s0x4cb67803bfb2d7c5:0xd3cf833bc279820c!8m2!3d44.810183!4d-72.198739!16s%2Fg%2F11c6pwsk8d!19sChIJxdeyvwN4tkwRDIJ5wjuDz9M,https://www.nchcvt.org/locations-providers/orleans-dental-center/,,,,,
D,"Aspen Dental - Rutland, VT",,Rutland,VT,(802) 775-6100,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://www.aspendental.com/dentist/vt/rutland/474-holiday-dr-ste-1,474 Holiday Dr Ste 1,,Dentist,Google Maps listing,Maps-sourced,,1,,,,https://www.aspendental.com/dentist/vt/rutland/474-holiday-dr-ste-1,"https://www.google.com/maps/place/Aspen+Dental+-+Rutland,+VT/data=!4m7!3m6!1s0x89e024c068cd0127:0x497f5ec8995e3402!8m2!3d43.5833908!4d-72.968528!16s%2Fg%2F1tgwnpl_!19sChIJJwHNaMAk4IkRAjRemchef0k",,,,,,
D,Bevin Christopher MD,,Rutland,VT,(802) 747-9100,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.oral-facialsurgery.com/,155 Woodstock Ave,,Dentist,Google Maps listing,Maps-sourced,,1,,,,http://www.oral-facialsurgery.com/,https://www.google.com/maps/place/Bevin+Christopher+MD/data=!4m7!3m6!1s0x89e02445d5a2dc03:0xe21092cbd16eb9d1!8m2!3d43.616455!4d-72.960594!16s%2Fg%2F1tdn9p65!19sChIJA9yi1UUk4IkR0blu0cuSEOI,,,,,,
D,Community Health Pediatrics,,Rutland,VT,(802) 773-9131,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://www.chcrr.org/service/pediatrics/,1 General Wing Rd,,Pediatrician,Google Maps listing,Maps-sourced,,1,,,,https://www.chcrr.org/service/pediatrics/,https://www.google.com/maps/place/Community+Health+Pediatrics/data=!4m7!3m6!1s0x89e02457e9df2c61:0x40ded66d849e20fa!8m2!3d43.602675!4d-72.956401!16s%2Fg%2F1vcl4rzk!19sChIJYSzf6Vck4IkR-iCehG3W3kA,,,,,,
D,Community Health Rutland,,Rutland,VT,(802) 773-3386,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://www.chcrr.org/,215 Stratton Rd,,Medical clinic,Google Maps listing,Maps-sourced,,1,,,,https://www.chcrr.org/,https://www.google.com/maps/place/Community+Health+Rutland/data=!4m7!3m6!1s0x89e024f8085a2343:0xe977a9b5cf92568c!8m2!3d43.6019069!4d-72.9569961!16s%2Fg%2F1tx16bzz!19sChIJQyNaCPgk4IkRjFaSz7Wpd-k,,,,,,
D,Dr. Davarius Williams Prosthodontist,,Rutland,VT,,NO PHONE,no number on record,,,,,,,,,,90 Shopping Plaza Rd,,Prosthodontist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Dr.+Davarius+Williams+Prosthodontist/data=!4m7!3m6!1s0x89e0256217208a45:0x150651969743087b!8m2!3d43.6053053!4d-72.980631!16s%2Fg%2F11vs_1zgpy!19sChIJRYogF2Il4IkRewhDl5ZRBhU,,,,,,
D,Green Mountain Oral Surgery,,Rutland,VT,(802) 775-9700,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://www.gmosvt.com/,66 N Main St,,Oral surgeon,Google Maps listing,Maps-sourced,,1,,,,https://www.gmosvt.com/,https://www.google.com/maps/place/Green+Mountain+Oral+Surgery/data=!4m7!3m6!1s0x89e024663274010f:0x5347103a6b1c868d!8m2!3d43.6131589!4d-72.9727173!16s%2Fg%2F1tfxhplv!19sChIJDwF0MmYk4IkRjYYcazoQR1M,,,,,,
D,Hale Tammy,,Rutland,VT,(802) 775-6771,VALID,area code matches VT,,,,,,,,,,50 Mahoney Ave,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Hale+Tammy/data=!4m7!3m6!1s0x89e024f127c429b3:0x8b0ab5fc1b9e0814!8m2!3d43.597279!4d-72.960945!16s%2Fg%2F1tfbzggq!19sChIJsynEJ_Ek4IkRFAieG_y1Cos,,,,,,
D,Kate Morey,,Rutland,VT,(802) 342-4232,VALID,area code matches VT,,,,,,,,,,474 Holiday Dr Ste 1,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Kate+Morey/data=!4m7!3m6!1s0x89e024c069255555:0xe51acdf1e8295018!8m2!3d43.5834958!4d-72.9685286!16s%2Fg%2F11p079s8zx!19sChIJVVUlacAk4IkRGFAp6PHNGuU,,,,,,
D,United States Postal Service,,Rutland,VT,(800) 275-8777,VALID,toll-free (not a local line),,,,,,,,,https://tools.usps.com/locations/details/1380170,173 West St,,Post office,Google Maps listing,Maps-sourced,,1,,,,https://tools.usps.com/locations/details/1380170,https://www.google.com/maps/place/United+States+Postal+Service/data=!4m7!3m6!1s0x89e0247d3d5d067b:0x7931bc03c5458254!8m2!3d43.6079116!4d-72.9823802!16s%2Fg%2F1vp705fh!19sChIJewZdPX0k4IkRVIJFxQO8MXk,,,,,,
D,"W. Fitzsimons and Associates, PLLC",,Rutland,VT,(802) 776-4980,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://www.rutlandattorney.com/,36 Merchants Row,,Attorney,Google Maps listing,Maps-sourced,,1,,,,https://www.rutlandattorney.com/,"https://www.google.com/maps/place/W.+Fitzsimons+and+Associates,+PLLC/data=!4m7!3m6!1s0x89e025ec3f8e4353:0xbb6fdb29c94b7aaa!8m2!3d43.6084544!4d-72.9804466!16s%2Fg%2F11r8vdfybh!19sChIJU0OOP-wl4IkRqnpLySnbb7s",,,,,,
D,Shelburne Museum Covered Bridge,,Shelburne,VT,(802) 985-3346,VALID,area code matches VT; confirmed by 2 independent sources,,,info@shelburnemuseum.org,DELIVERABLE,Role account,Microsoft 365,domain accepts mail (MX present),Practice website,http://shelburnemuseum.org/explore/buildings/transportation/covered-bridge/,5555 Shelburne Rd,,Museum,Google Maps listing,Maps-sourced,,1,,,,http://shelburnemuseum.org/explore/buildings/transportation/covered-bridge/,https://www.google.com/maps/place/Shelburne+Museum+Covered+Bridge/data=!4m7!3m6!1s0x4cca7dc71174ba3b:0x1b6034070d7048b9!8m2!3d44.3768995!4d-73.2295271!16s%2Fm%2F05q8x01!19sChIJO7p0Ecd9ykwRuUhwDQc0YBs,https://shelburnemuseum.org/collection/covered-bridge/,,,,,
D,Stephens Family Dentistry: Dr. David A Stephens,,Shelburne,VT,(802) 482-3155,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.stephensfamilydentistry.com/,82 Ballards Corner Rd,,Dentist,Google Maps listing,Maps-sourced,,1,,,,http://www.stephensfamilydentistry.com/,https://www.google.com/maps/place/Stephens+Family+Dentistry:+Dr.+David+A+Stephens/data=!4m7!3m6!1s0x4cb5801cf9fb0179:0xf87fecd2d52807b5!8m2!3d44.3421645!4d-73.1179227!16s%2Fg%2F12cnvtdpx!19sChIJeQH7-RyAtUwRtQco1dLsf_g,,,,,,
D,Timberlane Adult Dentistry & Periodontics,,Shelburne,VT,(802) 392-4557,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.timberlaneadultdentistry.com/,5070 Shelburne Rd #2,,Dentist,Google Maps listing,Maps-sourced,,1,,,,http://www.timberlaneadultdentistry.com/,https://www.google.com/maps/place/Timberlane+Adult+Dentistry+%26+Periodontics/data=!4m7!3m6!1s0x4cca7dc5560df1ab:0xe26830ddbd552595!8m2!3d44.383629!4d-73.227158!16s%2Fg%2F1tdw32r1!19sChIJq_ENVsV9ykwRlSVVvd0waOI,,,,,,
D,Timberlane Pediatric Dentistry & Orthodontics,,Shelburne,VT,(802) 985-9797,VALID,area code matches VT; confirmed by 2 independent sources,,,info@timberlanesmile.com,DELIVERABLE,Role account,Microsoft 365,domain accepts mail (MX present),Practice website,https://timberlanesmile.com/locations/shelburne/,5070 Shelburne Rd,,Pediatric dentist,Google Maps listing,Maps-sourced,,1,,,,https://timberlanesmile.com/locations/shelburne/,https://www.google.com/maps/place/Timberlane+Pediatric+Dentistry+%26+Orthodontics/data=!4m7!3m6!1s0x4cca7dd42b3fb4e1:0xee6f41e1b2153f32!8m2!3d44.3835813!4d-73.2271892!16s%2Fg%2F11xdrntxxh!19sChIJ4bQ_K9R9ykwRMj8VsuFBb-4,https://timberlanesmile.com/locations/shelburne/,,,,,
D,802 Dental,,South Burlington,VT,(802) 266-1515,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://802dental.com/,426 Industrial Ave #132,,Dental clinic,Google Maps listing,Maps-sourced,,1,,,,https://802dental.com/,https://www.google.com/maps/place/802+Dental/data=!4m7!3m6!1s0x4cca7969f54cbca9:0xa5037910eb1d6899!8m2!3d44.4610249!4d-73.1232703!16s%2Fg%2F11xgt0gpwr!19sChIJqbxM9Wl5ykwRmWgd6xB5A6U,,,,,,
D,Associates In Orthodontics,,South Burlington,VT,(802) 862-7569,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.vtbraces.com/,55 San Remo Dr,,Orthodontist,Google Maps listing,Maps-sourced,,1,,,,http://www.vtbraces.com/,https://www.google.com/maps/place/Associates+In+Orthodontics/data=!4m7!3m6!1s0x4cca7bd750097e29:0xb890600e1ab6de23!8m2!3d44.4592247!4d-73.1786539!16s%2Fg%2F1td_4tfv!19sChIJKX4JUNd7ykwRI962Gg5gkLg,,,,,,
D,Booska Worldwide Movers,,South Burlington,VT,(802) 864-5115,VALID,area code matches VT; confirmed by 2 independent sources,,,info@booskaworldwide.com,DELIVERABLE,Role account,Google Workspace,domain accepts mail (MX present),Practice website,http://booskaworldwide.com/,430 Meadowland Dr,,Mover,Google Maps listing,Maps-sourced,,1,,,,http://booskaworldwide.com/,https://www.google.com/maps/place/Booska+Worldwide+Movers/data=!4m7!3m6!1s0x4cca7ba79a8e4bc1:0xe5fcbdae93fa95ed!8m2!3d44.4382465!4d-73.1513312!16s%2Fg%2F1td002xm!19sChIJwUuOmqd7ykwR7ZX6k669_OU,https://booskaworldwide.com/,,,,,
D,"Colchester Bristol Park Dental - Dr. Hamidzadeh, Dr. Pati",,South Burlington,VT,(802) 655-4614,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://www.bristolparkdental.com/,416 Roosevelt Hwy #201,,Dentist,Google Maps listing,Maps-sourced,,1,,,,https://www.bristolparkdental.com/,"https://www.google.com/maps/place/Colchester+Bristol+Park+Dental+-+Dr.+Hamidzadeh,+Dr.+Pati/data=!4m7!3m6!1s0x4cca70855d0e4793:0x53425840e63e5626!8m2!3d44.5084893!4d-73.1790149!16s%2Fg%2F1vg_6y0r!19sChIJk0cOXYVwykwRJlY-5kBYQlM",,,,,,
D,Colchester Dental Group,,South Burlington,VT,(802) 587-8223,VALID,area code matches VT; confirmed by 2 independent sources,,,colchesterdental106@gmail.com,DELIVERABLE,Free mailbox,Google Workspace,domain accepts mail (MX present),Practice website,https://www.colchesterdental.com/,106 Highpoint Center Ste 100,,Dentist,Google Maps listing,Maps-sourced,,1,,,,https://www.colchesterdental.com/,https://www.google.com/maps/place/Colchester+Dental+Group/data=!4m7!3m6!1s0x4cca70836504396f:0xfc18e0c92a78fc9b!8m2!3d44.5042593!4d-73.1822883!16s%2Fg%2F1tf70kcs!19sChIJbzkEZYNwykwRm_x4KsngGPw,https://www.colchesterdental.com/,CHECK - likely typo in the practice's own filing,,,,
D,Community Health Centers – South End,,South Burlington,VT,(802) 864-0693,VALID,area code matches VT; confirmed by 2 independent sources,,,info@chcb.org,DELIVERABLE,Role account,Other,domain accepts mail (MX present),Practice website,https://www.chcb.org/locations/south-end/,789 Pine St,,Dental clinic,Google Maps listing,Maps-sourced,,1,,,,https://www.chcb.org/locations/south-end/,https://www.google.com/maps/place/Community+Health+Centers+%E2%80%93+South+End/data=!4m7!3m6!1s0x4cca7ba6003e6059:0xb09ec1277ad98ead!8m2!3d44.457508!4d-73.2150441!16s%2Fg%2F1tfmn073!19sChIJWWA-AKZ7ykwRrY7ZeifBnrA,https://www.chcb.org/locations/south-end/,,,,,
D,Dental Center at the Integrated Arts Academy at HO Wheeler,,South Burlington,VT,(802) 658-4869,VALID,area code matches VT,,,,,,,,,,6 Archibald St,,Dental clinic,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Dental+Center+at+the+Integrated+Arts+Academy+at+HO+Wheeler/data=!4m7!3m6!1s0x4cca7a8d08f228f7:0x1862f1fc5514332f!8m2!3d44.4879839!4d-73.2138631!16s%2Fg%2F11b7fzctgz!19sChIJ9yjyCI16ykwRLzMUVfzxYhg,,,,,,
D,Dental Clinic,,South Burlington,VT,,NO PHONE,no number on record,,,,,,,,,,1 S Prospect St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Dental+Clinic/data=!4m7!3m6!1s0x4cca7a5ea078edb5:0x1b4e0b2797eab048!8m2!3d44.4797747!4d-73.2007833!16s%2Fg%2F1tff774y!19sChIJte14oF56ykwRSLDqlycLThs,,,,,,
D,"Dr. Audra J. Pinto, DMD",,South Burlington,VT,(855) 928-6306,VALID,toll-free (not a local line),,,,,,,,,,1 Kennedy Dr Ste U6,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,"https://www.google.com/maps/place/Dr.+Audra+J.+Pinto,+DMD/data=!4m7!3m6!1s0x4cca7bd750097e29:0x8c4248884ec6d3fd!8m2!3d44.4525528!4d-73.1777028!16s%2Fg%2F1tywxk_f!19sChIJKX4JUNd7ykwR_dPGTohIQow",,,,,,
D,"Dr. Thomas W. Connolly, DMD",,South Burlington,VT,(802) 862-9196,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.cvoms.com/,118 Tilley Dr #102,,Oral surgeon,Google Maps listing,Maps-sourced,,1,,,,http://www.cvoms.com/,"https://www.google.com/maps/place/Dr.+Thomas+W.+Connolly,+DMD/data=!4m7!3m6!1s0x4cca796e1d44b013:0xaedf8b19132bbbd2!8m2!3d44.4482524!4d-73.154759!16s%2Fg%2F1thvgkfb!19sChIJE7BEHW55ykwR0rsrExmL364",,,,,,
D,Dunkling & Penney,,South Burlington,VT,(802) 863-3479,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.bettersmilesvt.com/,52 N Prospect St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,http://www.bettersmilesvt.com/,https://www.google.com/maps/place/Dunkling+%26+Penney/data=!4m7!3m6!1s0x4cca7a5e6ef67c3f:0xa964341eecea5296!8m2!3d44.4823348!4d-73.2006923!16s%2Fg%2F1tsblrh3!19sChIJP3z2bl56ykwRllLq7B40ZKk,,,,,,
D,Ryan D Goslin DDS PC,,South Burlington,VT,(802) 662-5966,VALID,area code matches VT; confirmed by 2 independent sources,,,info@drgoosevt.com,DELIVERABLE,Role account,Google Workspace,domain accepts mail (MX present),Practice website,http://www.ryangoslindentistry.com/,75 Talcott Rd STE 20,,Dentist,Google Maps listing,Maps-sourced,,1,,,,http://www.ryangoslindentistry.com/,https://www.google.com/maps/place/Ryan+D+Goslin+DDS+PC/data=!4m7!3m6!1s0x4cca7af4137aaaab:0x3f8fc1db94b496!8m2!3d44.4478409!4d-73.1045485!16s%2Fg%2F11sh2cdgm8!19sChIJq6p6E_R6ykwRlrSU28GPPwA,https://www.ryangoslindentistry.com/,,,,,
D,South Burlington Police Department,,South Burlington,VT,(802) 846-4111,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://southburlingtonpolice.org/,19 Gregory Dr #201,,Public safety office,Google Maps listing,Maps-sourced,,1,,,,http://southburlingtonpolice.org/,https://www.google.com/maps/place/South+Burlington+Police+Department/data=!4m7!3m6!1s0x4cca790a60ff2bcd:0x2a696f0566545c79!8m2!3d44.4550341!4d-73.1418274!16s%2Fg%2F113dhzws6!19sChIJzSv_YAp5ykwReVxUZgVvaSo,,,,,,
D,Timber Lane Pediatrics - South Burlington,,South Burlington,VT,(802) 864-0521,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://www.timberlanepeds.com/,51 Timber Ln,,Pediatrician,Google Maps listing,Maps-sourced,,1,,,,https://www.timberlanepeds.com/,https://www.google.com/maps/place/Timber+Lane+Pediatrics+-+South+Burlington/data=!4m7!3m6!1s0x4cca797c69b4b5c7:0x741ca97881b6de30!8m2!3d44.453366!4d-73.1666937!16s%2Fg%2F11dxhgk2p9!19sChIJx7W0aXx5ykwRMN62gXipHHQ,,,,,,
D,Timberlane Adult Dentistry & Periodontics,,South Burlington,VT,(802) 862-0770,VALID,area code matches VT; confirmed by 2 independent sources,,,mailbox@timberlaneadultdentistry.com,DELIVERABLE,Named/other,Microsoft 365,domain accepts mail (MX present),Practice website,https://www.timberlaneadultdentistry.com/,1127 North Ave Suite 7,,Dentist,Google Maps listing,Maps-sourced,,1,,,,https://www.timberlaneadultdentistry.com/,https://www.google.com/maps/place/Timberlane+Adult+Dentistry+%26+Periodontics/data=!4m7!3m6!1s0x4cca6554e8b3cd3b:0x55eac3b51e350adc!8m2!3d44.506926!4d-73.2460025!16s%2Fg%2F1tfb65hr!19sChIJO82z6FRlykwR3Ao1HrXD6lU,https://www.timberlaneadultdentistry.com/,,,,,
D,Vermont Center for Dental Implants & Maxillofacial Surgery,,South Burlington,VT,(802) 655-5090,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.vermontoralsurgery.com/,,,Dentist,Google Maps listing,Maps-sourced,,1,,,,http://www.vermontoralsurgery.com/,https://www.google.com/maps/place/Vermont+Center+for+Dental+Implants+%26+Maxillofacial+Surgery/data=!4m7!3m6!1s0x4cca70a8175390a5:0xb175595793ab364f!8m2!3d44.4968489!4d-73.1570879!16s%2Fg%2F1tj7v_m1!19sChIJpZBTF6hwykwRTzark1dZdbE,,,,,,
